id,device_identifier,ts_generation,co2,humidity,pressure,temperature,battery
32545,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688062907107,460,47.5,1009.2,27.7,
32554,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688063507042,447,46.0,1009.3,27.3,
32563,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688064106977,451,46.5,1009.2,27.0,
32573,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688064708696,468,46.0,1009.2,26.4,
32582,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688065306946,439,47.0,1009.2,26.1,
32591,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688065906929,469,47.0,1009.3,25.8,
32600,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688066506907,460,48.0,1009.3,25.4,
32609,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688067106871,481,48.5,1009.3,25.0,
32618,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688067706841,450,48.5,1009.3,25.0,
32628,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688068306848,464,48.5,1009.6,25.2,
32637,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688068906777,444,48.5,1009.6,25.3,
32646,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688069506741,461,47.5,1009.6,25.3,
32655,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688070106729,468,47.0,1009.7,25.3,
32664,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688070706699,478,48.0,1009.7,25.1,
32673,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688071306653,459,49.5,1009.7,24.7,
32682,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688071906640,463,52.0,1009.6,24.1,
32690,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688072506595,483,55.0,1009.7,23.4,
32699,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688073106573,470,56.0,1009.7,23.3,
32708,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688073706549,459,54.0,1009.6,23.7,
32717,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688074308229,468,54.0,1009.8,23.9,
32726,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688074906492,488,56.0,1009.8,23.4,
32735,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688075508162,465,58.5,1009.8,23.2,
32744,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688076106416,483,61.0,1009.9,23.0,
32753,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688076706387,478,60.5,1009.9,22.9,
32762,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688077306377,474,60.5,1009.8,23.2,
32771,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688077906355,463,60.5,1009.8,23.3,
32780,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688078506294,480,61.5,1009.8,23.1,
32789,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688079106308,475,61.5,1009.7,23.0,
32798,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688079706244,470,62.5,1009.7,22.8,
32807,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688080306227,466,63.5,1009.7,22.8,
32816,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688080906193,481,64.5,1009.9,22.6,
32825,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688081506174,488,65.0,1009.9,22.6,
32834,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688082106179,484,65.0,1009.9,22.5,
32843,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688082706111,494,65.5,1009.8,22.7,
32852,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688083306079,464,66.5,1009.7,22.5,
32861,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688083906047,475,67.5,1009.8,22.4,
32870,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688084506000,487,68.5,1009.8,22.2,
32879,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688085105991,497,74.5,1009.8,21.8,
32888,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688085705949,478,79.5,1009.6,21.0,
32897,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688086305941,505,82.5,1009.7,20.5,
32906,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688086905889,526,84.0,1009.7,20.2,
32915,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688087505862,534,87.5,1009.7,20.1,
32924,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688088105845,537,88.0,1009.8,19.9,
32933,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688088705817,547,88.5,1009.8,19.8,
32942,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688089307495,549,88.0,1009.7,19.8,
32951,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688089907473,585,89.0,1009.7,19.6,
32960,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688090505720,567,89.0,1009.5,19.7,
32969,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688091105700,545,89.0,1009.5,19.6,
32977,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688091705676,548,90.0,1009.6,19.6,
32985,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688092305646,550,90.0,1009.4,19.6,
32994,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688092905600,533,89.0,1009.5,19.6,
33004,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688093505589,549,88.0,1009.5,19.4,
33013,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688094105603,538,88.0,1009.4,19.4,
33022,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688094705527,563,88.5,1009.3,19.1,
33031,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688095305499,547,88.0,1009.3,18.8,
33039,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688095907179,564,89.0,1009.3,18.6,
33048,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688096505462,586,89.5,1009.3,18.4,
33057,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688097105447,620,90.5,1009.4,18.3,
33074,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688098305395,542,91.0,1009.4,18.4,
33083,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688098905338,542,90.0,1009.5,18.9,
33092,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688099505301,541,89.5,1009.3,19.3,
33101,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688100105257,525,89.0,1009.1,19.6,
33110,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688100705245,535,87.5,1009.0,20.0,
33119,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688101305186,525,86.5,1008.8,20.3,
33128,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688101905179,509,84.0,1008.8,21.2,
33137,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688102505107,524,80.5,1008.7,22.5,
33146,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688103105128,532,77.0,1008.4,23.5,
33155,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688103705090,521,74.0,1008.5,23.8,
33164,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688104305052,515,71.0,1008.4,24.7,
33173,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688104906743,510,68.0,1008.7,25.4,
33182,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688105504994,517,68.0,1008.7,25.4,
33191,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688106104979,491,61.5,1008.8,27.0,
33201,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688106704943,512,60.5,1008.9,27.5,
33210,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688107304904,493,65.0,1008.9,26.2,
33219,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688107904907,508,62.0,1008.6,26.7,
33229,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688108504849,481,61.0,1008.6,27.6,
33239,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688109104820,481,61.5,1008.6,26.8,
33249,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688109704794,503,63.0,1008.6,26.3,
33259,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688110304775,489,63.0,1008.3,25.9,
33269,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688110904732,470,62.5,1008.3,26.3,
33279,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688111504724,475,62.5,1008.2,26.1,
33289,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688112104665,483,60.5,1008.2,26.0,
33299,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688112704645,475,61.0,1008.0,26.1,
33309,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688113304625,485,62.5,1008.1,26.0,
33319,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688113904603,482,63.5,1008.1,25.4,
33329,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688114504575,490,65.5,1008.2,24.8,
33339,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688115104538,496,68.5,1008.5,24.3,
33349,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688115704497,494,69.5,1008.6,23.8,
33358,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688116304456,486,72.0,1008.8,23.4,
33368,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688116904458,491,75.0,1008.8,22.9,
33378,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688117504429,485,77.5,1008.9,22.7,
33388,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688118104383,475,75.5,1008.7,22.9,
33398,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688118704367,492,76.0,1008.6,23.0,
33408,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688119304318,495,72.0,1008.5,23.5,
33418,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688119904304,468,72.0,1008.6,23.7,
33428,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688120504289,488,73.5,1008.7,23.6,
33438,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688121104251,501,73.0,1008.7,23.5,
33448,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688121704211,496,73.0,1008.5,23.5,
33458,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688122304183,488,74.0,1008.4,23.6,
33468,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688122904153,495,74.5,1008.2,23.5,
33478,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688123504118,483,75.5,1008.1,23.6,
33488,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688124104092,485,76.0,1008.1,23.5,
33498,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688124704083,486,76.5,1008.2,23.4,
33508,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688125304030,482,76.0,1008.3,23.7,
33518,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688125904016,484,75.5,1008.4,23.8,
33528,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688126503967,477,76.5,1008.2,23.9,
33538,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688127103940,477,75.0,1008.3,23.5,
33548,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688127703929,466,76.5,1008.3,23.5,
33558,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688128303898,485,76.5,1008.2,23.0,
33568,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688128903851,452,78.5,1008.1,22.1,
33578,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688129503851,482,80.5,1008.1,21.6,
33588,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688130103796,472,82.0,1008.2,21.5,
33599,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688130703778,479,83.0,1008.2,21.0,100.0
33608,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688131303792,482,85.0,1008.2,20.7,
33618,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688131903728,475,86.0,1008.2,20.6,
33628,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688132503682,473,88.0,1008.5,20.3,
33638,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688133103654,471,89.0,1008.3,19.8,
33648,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688133703625,482,90.5,1008.3,19.4,
33658,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688134303656,482,90.5,1008.2,19.4,
33668,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688134903575,475,91.5,1008.1,19.4,
33679,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688135503535,489,92.0,1008.1,19.5,
33689,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688136103505,491,92.0,1008.1,19.9,
33699,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688136703495,485,91.5,1008.0,20.3,
33709,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688137303463,490,90.5,1007.9,20.3,
33718,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688137903422,487,90.0,1008.0,20.3,
33728,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688138503398,484,90.5,1007.9,19.6,
33738,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688139103380,487,90.5,1007.9,19.3,
33748,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688139703332,483,90.5,1007.9,19.0,
33758,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688140303319,496,90.5,1007.7,19.0,
33768,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688140903329,477,90.0,1007.6,19.1,
33778,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688141503244,473,90.0,1007.7,19.0,
33788,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688142103234,493,91.0,1007.8,18.9,
33798,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688142703200,495,91.5,1007.6,19.2,
33808,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688143303151,497,90.5,1007.4,19.6,
33818,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688143903136,467,90.0,1007.4,19.9,
33828,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688144503100,490,90.0,1007.5,19.8,
33838,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688145103074,468,90.5,1007.4,19.6,
33848,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688145703056,506,91.0,1007.3,19.5,
33858,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688146303008,483,91.0,1007.2,19.3,
33868,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688146902999,492,91.0,1007.2,19.3,
33878,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688147502956,475,91.0,1007.2,19.3,
33888,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688148102922,492,91.5,1007.0,19.3,
33898,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688148702893,499,92.0,1007.2,19.2,
33908,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688149302904,497,92.5,1007.3,19.1,
33919,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688149902858,508,92.5,1007.2,19.1,
33929,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688150502815,494,93.0,1007.2,19.1,
33938,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688151104511,516,93.0,1007.3,18.9,
33948,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688151702758,512,93.5,1007.4,18.7,
33958,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688152302725,507,93.5,1007.4,18.7,
33968,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688152902710,533,94.0,1007.6,18.8,
33977,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688153502644,526,94.5,1007.7,18.7,
33987,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688154102639,534,94.5,1007.8,18.7,
33997,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688154702655,571,95.0,1008.0,18.7,
34007,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688155302579,545,95.0,1008.1,18.7,
34017,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688155902563,547,95.0,1007.9,18.7,
34027,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688156502546,552,95.0,1007.9,18.7,
34037,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688157102515,556,95.0,1007.9,18.9,
34047,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688157702462,532,95.0,1007.8,18.8,
34057,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688158302447,544,95.0,1007.6,18.7,
34067,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688158902399,533,95.0,1007.5,18.6,
34077,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688159502393,531,95.5,1007.4,18.5,
34087,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688160102382,553,95.5,1007.4,18.5,
34097,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688160702325,532,95.5,1007.6,18.4,
34107,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688161302293,540,95.5,1007.6,18.3,
34117,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688161902277,552,95.5,1007.7,18.3,
34127,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688162502237,556,95.5,1007.7,18.3,
34137,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688163102209,551,95.5,1007.6,18.1,
34147,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688163702187,568,95.5,1007.5,18.1,
34157,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688164302140,573,96.0,1007.5,17.9,
34167,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688164902123,571,96.0,1007.4,17.9,
34177,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688165502107,561,96.0,1007.5,17.9,
34187,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688166102064,565,96.0,1007.4,17.9,
34197,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688166702044,553,96.0,1007.5,17.9,
34207,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688167302014,553,96.0,1007.5,18.0,
34217,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688167901990,574,96.0,1007.4,18.1,
34227,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688168501940,583,96.0,1007.3,18.1,
34237,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688169101928,542,96.0,1007.3,18.0,
34247,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688169701904,562,96.0,1007.3,17.9,
34257,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688170301869,565,96.0,1007.2,18.0,
34267,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688170901846,557,96.0,1007.2,18.0,
34277,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688171501819,548,96.0,1007.1,18.0,
34287,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688172101789,548,96.0,1006.9,17.9,
34297,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688172701789,542,96.0,1007.0,17.8,
34307,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688173301739,550,96.0,1007.1,17.9,
34317,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688173901703,549,96.0,1007.1,17.8,
34327,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688174501674,532,96.0,1007.0,17.9,
34337,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688175101645,534,96.0,1007.1,17.9,
34347,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688175701605,539,96.0,1006.8,17.9,
34357,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688176301575,542,96.0,1006.7,17.8,
34367,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688176901565,554,96.0,1006.7,17.8,
34377,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688177501531,544,96.0,1006.6,17.6,
34387,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688178101504,568,96.0,1006.6,17.3,
34397,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688178701490,572,96.0,1006.6,17.1,
34407,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688179301458,560,96.0,1006.8,17.0,
34417,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688179901397,573,96.5,1006.8,17.1,
34427,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1688180501398,559,96.5,1006.7,17.2,
